  -1.3906225e-02  -1.3899998e-02  -1.3892526e-02  -1.3883560e-02  -1.3872802e-02  -1.3859893e-02  -1.3844403e-02  -1.3825817e-02  -1.3803516e-02  -1.3776759e-02  -1.3744655e-02  -1.3706140e-02  -1.3659932e-02  -1.3604500e-02  -1.3538006e-02  -1.3458247e-02  -1.3362589e-02  -1.3247872e-02  -1.3110320e-02  -1.2945414e-02  -1.2747755e-02  -1.2510897e-02  -1.2227155e-02  -1.1887381e-02  -1.1480708e-02  -1.0994266e-02  -1.0412873e-02  -9.7187237e-03  -8.8911145e-03  -7.9063101e-03  -6.7377667e-03  -5.3572675e-03  -3.7385608e-03  -1.8695353e-03   0.0000000e+00   1.8695353e-03
  -1.3937338e-02  -1.3931097e-02  -1.3923609e-02  -1.3914623e-02  -1.3903841e-02  -1.3890902e-02  -1.3875378e-02  -1.3856750e-02  -1.3834400e-02  -1.3807582e-02  -1.3775408e-02  -1.3736806e-02  -1.3690495e-02  -1.3634938e-02  -1.3568295e-02  -1.3488359e-02  -1.3392486e-02  -1.3277513e-02  -1.3139653e-02  -1.2974377e-02  -1.2776276e-02  -1.2538888e-02  -1.2254511e-02  -1.1913976e-02  -1.1506392e-02  -1.1018861e-02  -1.0436166e-02  -9.7404622e-03  -8.9109990e-03  -7.9239873e-03  -6.7528194e-03  -5.3692051e-03  -3.7468254e-03  -1.8735836e-03   0.0000000e+00   1.8735836e-03
  -1.3969280e-02  -1.3963025e-02  -1.3955519e-02  -1.3946513e-02  -1.3935705e-02  -1.3922738e-02  -1.3907178e-02  -1.3888507e-02  -1.3866105e-02  -1.3839227e-02  -1.3806978e-02  -1.3768288e-02  -1.3721871e-02  -1.3666187e-02  -1.3599391e-02  -1.3519271e-02  -1.3423179e-02  -1.3307942e-02  -1.3169766e-02  -1.3004112e-02  -1.2805556e-02  -1.2567624e-02  -1.2282595e-02  -1.1941279e-02  -1.1532760e-02  -1.1044111e-02  -1.0460080e-02  -9.7627795e-03  -8.9314135e-03  -7.9421373e-03  -6.7682812e-03  -5.3814863e-03  -3.7553674e-03  -1.8778142e-03   0.0000000e+00   1.8778142e-03
  -1.4002072e-02  -1.3995802e-02  -1.3988279e-02  -1.3979251e-02  -1.3968418e-02  -1.3955420e-02  -1.3939824e-02  -1.3921109e-02  -1.3898655e-02  -1.3871713e-02  -1.3839389e-02  -1.3800608e-02  -1.3754082e-02  -1.3698267e-02  -1.3631315e-02  -1.3551007e-02  -1.3454688e-02  -1.3339181e-02  -1.3200680e-02  -1.3034637e-02  -1.2835615e-02  -1.2597124e-02  -1.2311426e-02  -1.1969308e-02  -1.1559830e-02  -1.1070033e-02  -1.0484630e-02  -9.7856911e-03  -8.9523718e-03  -7.9607713e-03  -6.7841571e-03  -5.3941028e-03  -3.7641588e-03  -1.8821910e-03   0.0000000e+00   1.8821910e-03
  -1.4035736e-02  -1.4029451e-02  -1.4021910e-02  -1.4012861e-02  -1.4002002e-02  -1.3988973e-02  -1.3973339e-02  -1.3954579e-02  -1.3932071e-02  -1.3905064e-02  -1.3872662e-02  -1.3833788e-02  -1.3787150e-02  -1.3731201e-02  -1.3664088e-02  -1.3583587e-02  -1.3487037e-02  -1.3371252e-02  -1.3232418e-02  -1.3065976e-02  -1.2866475e-02  -1.2627410e-02  -1.2341024e-02  -1.1998084e-02  -1.1587621e-02  -1.1096645e-02  -1.0509833e-02  -9.8092128e-03  -8.9738882e-03  -7.9799017e-03  -6.8004565e-03  -5.4070581e-03  -3.7731926e-03  -1.8866987e-03   0.0000000e+00   1.8866987e-03
  -1.4070297e-02  -1.4063997e-02  -1.4056437e-02  -1.4047365e-02  -1.4036480e-02  -1.4023418e-02  -1.4007746e-02  -1.3988940e-02  -1.3966376e-02  -1.3939303e-02  -1.3906821e-02  -1.3867851e-02  -1.3821099e-02  -1.3765012e-02  -1.3697733e-02  -1.3617034e-02  -1.3520246e-02  -1.3404176e-02  -1.3265000e-02  -1.3098148e-02  -1.2898156e-02  -1.2658502e-02  -1.2371411e-02  -1.2027626e-02  -1.1616151e-02  -1.1123966e-02  -1.0535708e-02  -9.8333608e-03  -8.9959777e-03  -7.9995417e-03  -6.8171905e-03  -5.4203595e-03  -3.7824701e-03  -1.8913326e-03   0.0000000e+00   1.8913326e-03
  -1.4105777e-02  -1.4099461e-02  -1.4091882e-02  -1.4082788e-02  -1.4071875e-02  -1.4058780e-02  -1.4043068e-02  -1.4024215e-02  -1.4001595e-02  -1.3974454e-02  -1.3941890e-02  -1.3902821e-02  -1.3855951e-02  -1.3799723e-02  -1.3732274e-02  -1.3651371e-02  -1.3554339e-02  -1.3437976e-02  -1.3298450e-02  -1.3131177e-02  -1.2930680e-02  -1.2690422e-02  -1.2402606e-02  -1.2057954e-02  -1.1645441e-02  -1.1152014e-02  -1.0562271e-02  -9.8581518e-03  -9.0186555e-03  -8.0197050e-03  -6.8343703e-03  -5.4340156e-03  -3.7919960e-03  -1.8960925e-03   0.0000000e+00   1.8960925e-03
  -1.4142202e-02  -1.4135870e-02  -1.4128271e-02  -1.4119153e-02  -1.4108212e-02  -1.4095084e-02  -1.4079331e-02  -1.4060430e-02  -1.4037750e-02  -1.4010539e-02  -1.3977891e-02  -1.3938722e-02  -1.3891730e-02  -1.3835357e-02  -1.3767734e-02  -1.3686623e-02  -1.3589340e-02  -1.3472677e-02  -1.3332790e-02  -1.3165084e-02  -1.2964070e-02  -1.2723191e-02  -1.2434632e-02  -1.2089089e-02  -1.1675511e-02  -1.1180808e-02  -1.0589542e-02  -9.8836029e-03  -9.0419372e-03  -8.0404053e-03  -6.8520080e-03  -5.4480359e-03  -3.8017763e-03  -1.9009802e-03   0.0000000e+00   1.9009802e-03
  -1.4179596e-02  -1.4173247e-02  -1.4165629e-02  -1.4156487e-02  -1.4145517e-02  -1.4132354e-02  -1.4116559e-02  -1.4097608e-02  -1.4074869e-02  -1.4047585e-02  -1.4014851e-02  -1.3975578e-02  -1.3928462e-02  -1.3871940e-02  -1.3804138e-02  -1.3722812e-02  -1.3625272e-02  -1.3508300e-02  -1.3368044e-02  -1.3199895e-02  -1.2998349e-02  -1.2756833e-02  -1.2467510e-02  -1.2121053e-02  -1.1706380e-02  -1.1210369e-02  -1.0617538e-02  -9.9097317e-03  -9.0658389e-03  -8.0616570e-03  -6.8701156e-03  -5.4624299e-03  -3.8118175e-03  -1.9059988e-03   0.0000000e+00   1.9059988e-03
  -1.4217986e-02  -1.4211620e-02  -1.4203980e-02  -1.4194814e-02  -1.4183814e-02  -1.4170615e-02  -1.4154778e-02  -1.4135775e-02  -1.4112975e-02  -1.4085618e-02  -1.4052795e-02  -1.4013415e-02  -1.3966172e-02  -1.3909497e-02  -1.3841511e-02  -1.3759965e-02  -1.3662161e-02  -1.3544872e-02  -1.3404236e-02  -1.3235632e-02  -1.3033540e-02  -1.2791370e-02  -1.2501263e-02  -1.2153868e-02  -1.1738072e-02  -1.1240717e-02  -1.0646280e-02  -9.9365561e-03  -9.0903770e-03  -8.0834747e-03  -6.8887056e-03  -5.4772075e-03  -3.8221265e-03  -1.9111514e-03   0.0000000e+00   1.9111514e-03
  -1.4257397e-02  -1.4251013e-02  -1.4243353e-02  -1.4234161e-02  -1.4223131e-02  -1.4209895e-02  -1.4194014e-02  -1.4174959e-02  -1.4152095e-02  -1.4124662e-02  -1.4091748e-02  -1.4052260e-02  -1.4004885e-02  -1.3948053e-02  -1.3879879e-02  -1.3798107e-02  -1.3700032e-02  -1.3582418e-02  -1.3441391e-02  -1.3272319e-02  -1.3069667e-02  -1.2826826e-02  -1.2535915e-02  -1.2187556e-02  -1.1770607e-02  -1.1271873e-02  -1.0675788e-02  -9.9640947e-03  -9.1155686e-03  -8.1058735e-03  -6.9077908e-03  -5.4923790e-03  -3.8327105e-03  -1.9164415e-03   0.0000000e+00   1.9164415e-03
  -1.4297858e-02  -1.4291456e-02  -1.4283773e-02  -1.4274555e-02  -1.4263494e-02  -1.4250221e-02  -1.4234295e-02  -1.4215185e-02  -1.4192256e-02  -1.4164746e-02  -1.4131738e-02  -1.4092138e-02  -1.4044629e-02  -1.3987635e-02  -1.3919268e-02  -1.3837263e-02  -1.3738910e-02  -1.3620962e-02  -1.3479535e-02  -1.3309984e-02  -1.3106756e-02  -1.2863226e-02  -1.2571489e-02  -1.2222141e-02  -1.1804009e-02  -1.1303858e-02  -1.0706080e-02  -9.9923665e-03  -9.1414309e-03  -8.1288688e-03  -6.9273845e-03  -5.5079548e-03  -3.8435766e-03  -1.9218728e-03   0.0000000e+00   1.9218728e-03
  -1.4339395e-02  -1.4332974e-02  -1.4325270e-02  -1.4316025e-02  -1.4304931e-02  -1.4291620e-02  -1.4275647e-02  -1.4256482e-02  -1.4233487e-02  -1.4205896e-02  -1.4172793e-02  -1.4133077e-02  -1.4085430e-02  -1.4028271e-02  -1.3959705e-02  -1.3877462e-02  -1.3778823e-02  -1.3660533e-02  -1.3518695e-02  -1.3348651e-02  -1.3144833e-02  -1.2900594e-02  -1.2608010e-02  -1.2257647e-02  -1.1838299e-02  -1.1336695e-02  -1.0737179e-02  -1.0021391e-02  -9.1679819e-03  -8.1524765e-03  -6.9475002e-03  -5.5239456e-03  -3.8547325e-03  -1.9274490e-03   0.0000000e+00   1.9274490e-03
  -1.4382038e-02  -1.4375598e-02  -1.4367870e-02  -1.4358598e-02  -1.4347471e-02  -1.4334120e-02  -1.4318100e-02  -1.4298878e-02  -1.4275815e-02  -1.4248142e-02  -1.4214940e-02  -1.4175106e-02  -1.4127318e-02  -1.4069989e-02  -1.4001219e-02  -1.3918731e-02  -1.3819799e-02  -1.3701157e-02  -1.3558897e-02  -1.3388347e-02  -1.3183923e-02  -1.2938958e-02  -1.2645503e-02  -1.2294098e-02  -1.1873502e-02  -1.1370406e-02  -1.0769106e-02  -1.0051188e-02  -9.1952399e-03  -8.1767130e-03  -6.9681517e-03  -5.5403626e-03  -3.8661857e-03  -1.9331740e-03   0.0000000e+00   1.9331740e-03
  -1.4425815e-02  -1.4419356e-02  -1.4411605e-02  -1.4402304e-02  -1.4391144e-02  -1.4377752e-02  -1.4361684e-02  -1.4342403e-02  -1.4319269e-02  -1.4291512e-02  -1.4258209e-02  -1.4218254e-02  -1.4170320e-02  -1.4112817e-02  -1.4043837e-02  -1.3961099e-02  -1.3861865e-02  -1.3742862e-02  -1.3600169e-02  -1.3429100e-02  -1.3224053e-02  -1.2978342e-02  -1.2683994e-02  -1.2331518e-02  -1.1909642e-02  -1.1405014e-02  -1.0801883e-02  -1.0081779e-02  -9.2232236e-03  -8.2015948e-03  -6.9893532e-03  -5.5572170e-03  -3.8779443e-03  -1.9390519e-03   0.0000000e+00   1.9390519e-03
  -1.4470758e-02  -1.4464279e-02  -1.4456504e-02  -1.4447174e-02  -1.4435979e-02  -1.4422545e-02  -1.4406427e-02  -1.4387086e-02  -1.4363880e-02  -1.4336036e-02  -1.4302630e-02  -1.4262551e-02  -1.4214467e-02  -1.4156784e-02  -1.4087590e-02  -1.4004594e-02  -1.3905051e-02  -1.3785677e-02  -1.3642539e-02  -1.3470937e-02  -1.3265251e-02  -1.3018775e-02  -1.2723509e-02  -1.2369935e-02  -1.1946744e-02  -1.1440543e-02  -1.0835533e-02  -1.0113184e-02  -9.2519524e-03  -8.2271393e-03  -7.0111195e-03  -5.5745205e-03  -3.8900164e-03  -1.9450869e-03   0.0000000e+00   1.9450869e-03
  -1.4516897e-02  -1.4510397e-02  -1.4502597e-02  -1.4493238e-02  -1.4482007e-02  -1.4468531e-02  -1.4452361e-02  -1.4432958e-02  -1.4409678e-02  -1.4381746e-02  -1.4348233e-02  -1.4308026e-02  -1.4259789e-02  -1.4201922e-02  -1.4132508e-02  -1.4049246e-02  -1.3949386e-02  -1.3829631e-02  -1.3686037e-02  -1.3513888e-02  -1.3307546e-02  -1.3060284e-02  -1.2764077e-02  -1.2409375e-02  -1.1984834e-02  -1.1477018e-02  -1.0870078e-02  -1.0145425e-02  -9.2814462e-03  -8.2533640e-03  -7.0334655e-03  -5.5922850e-03  -3.9024105e-03  -1.9512844e-03   0.0000000e+00   1.9512844e-03
  -1.4564265e-02  -1.4557743e-02  -1.4549918e-02  -1.4540528e-02  -1.4529260e-02  -1.4515740e-02  -1.4499517e-02  -1.4480052e-02  -1.4456695e-02  -1.4428672e-02  -1.4395050e-02  -1.4354711e-02  -1.4306317e-02  -1.4248262e-02  -1.4178620e-02  -1.4095088e-02  -1.3994902e-02  -1.3874756e-02  -1.3730693e-02  -1.3557982e-02  -1.3350967e-02  -1.3102897e-02  -1.2805724e-02  -1.2449864e-02  -1.2023938e-02  -1.1514464e-02  -1.0905543e-02  -1.0178524e-02  -9.3117251e-03  -8.2802870e-03  -7.0564067e-03  -5.6105229e-03  -3.9151364e-03  -1.9576530e-03   0.0000000e+00   1.9576530e-03
  -1.4612892e-02  -1.4606349e-02  -1.4598498e-02  -1.4589076e-02  -1.4577771e-02  -1.4564206e-02  -1.4547929e-02  -1.4528398e-02  -1.4504964e-02  -1.4476847e-02  -1.4443113e-02  -1.4402640e-02  -1.4354084e-02  -1.4295834e-02  -1.4225961e-02  -1.4142149e-02  -1.4041628e-02  -1.3921081e-02  -1.3776538e-02  -1.3603250e-02  -1.3395544e-02  -1.3146645e-02  -1.2848479e-02  -1.2491431e-02  -1.2064082e-02  -1.1552907e-02  -1.0941952e-02  -1.0212505e-02  -9.3428102e-03  -8.3079269e-03  -7.0799591e-03  -5.6292481e-03  -3.9282081e-03  -1.9642136e-03   0.0000000e+00   1.9642136e-03
  -1.4662814e-02  -1.4656249e-02  -1.4648371e-02  -1.4638917e-02  -1.4627573e-02  -1.4613962e-02  -1.4597629e-02  -1.4578032e-02  -1.4554518e-02  -1.4526305e-02  -1.4492455e-02  -1.4451843e-02  -1.4403122e-02  -1.4344673e-02  -1.4274561e-02  -1.4190463e-02  -1.4089599e-02  -1.3968640e-02  -1.3823603e-02  -1.3649722e-02  -1.3441306e-02  -1.3191558e-02  -1.2892373e-02  -1.2534105e-02  -1.2105295e-02  -1.1592373e-02  -1.0979330e-02  -1.0247390e-02  -9.3747230e-03  -8.3363030e-03  -7.1041401e-03  -5.6484795e-03  -3.9416585e-03  -1.9710339e-03   0.0000000e+00   1.9710339e-03
  -1.4714065e-02  -1.4707477e-02  -1.4699571e-02  -1.4690084e-02  -1.4678701e-02  -1.4665042e-02  -1.4648652e-02  -1.4628986e-02  -1.4605390e-02  -1.4577078e-02  -1.4543110e-02  -1.4502357e-02  -1.4453465e-02  -1.4394812e-02  -1.4324455e-02  -1.4240063e-02  -1.4138846e-02  -1.4017464e-02  -1.3871920e-02  -1.3697432e-02  -1.3488287e-02  -1.3237666e-02  -1.2937435e-02  -1.2577914e-02  -1.2147605e-02  -1.1632890e-02  -1.1017703e-02  -1.0283203e-02  -9.4074858e-03  -8.3654371e-03  -7.1289760e-03  -5.6682661e-03  -3.9556069e-03  -1.9783623e-03   0.0000000e+00   1.9783623e-03
  -1.4766680e-02  -1.4760068e-02  -1.4752134e-02  -1.4742613e-02  -1.4731189e-02  -1.4717481e-02  -1.4701033e-02  -1.4681297e-02  -1.4657616e-02  -1.4629203e-02  -1.4595114e-02  -1.4554215e-02  -1.4505148e-02  -1.4446285e-02  -1.4375676e-02  -1.4290982e-02  -1.4189404e-02  -1.4067588e-02  -1.3921523e-02  -1.3746411e-02  -1.3536519e-02  -1.3285001e-02  -1.2983696e-02  -1.2622889e-02  -1.2191041e-02  -1.1674485e-02  -1.1057098e-02  -1.0319972e-02  -9.4411269e-03  -8.3953698e-03  -7.1545529e-03  -5.6888252e-03  -3.9705664e-03  -1.9871423e-03   0.0000000e+00   1.9871423e-03
  -1.4820696e-02  -1.4814059e-02  -1.4806096e-02  -1.4796541e-02  -1.4785075e-02  -1.4771317e-02  -1.4754808e-02  -1.4735000e-02  -1.4711233e-02  -1.4682716e-02  -1.4648501e-02  -1.4607453e-02  -1.4558206e-02  -1.4499129e-02  -1.4428261e-02  -1.4343258e-02  -1.4241307e-02  -1.4119046e-02  -1.3972447e-02  -1.3796694e-02  -1.3586034e-02  -1.3333595e-02  -1.3031188e-02  -1.2669062e-02  -1.2235634e-02  -1.1717190e-02  -1.1097550e-02  -1.0357745e-02  -9.4757406e-03  -8.4263174e-03  -7.1813850e-03  -5.7113072e-03  -3.9888107e-03  -2.0009732e-03   0.0000000e+00   2.0009732e-03
  -1.4876149e-02  -1.4869487e-02  -1.4861495e-02  -1.4851903e-02  -1.4840395e-02  -1.4826585e-02  -1.4810015e-02  -1.4790132e-02  -1.4766276e-02  -1.4737652e-02  -1.4703310e-02  -1.4662108e-02  -1.4612677e-02  -1.4553379e-02  -1.4482246e-02  -1.4396924e-02  -1.4294593e-02  -1.4171874e-02  -1.4024726e-02  -1.3848316e-02  -1.3636868e-02  -1.3383486e-02  -1.3079951e-02  -1.2716478e-02  -1.2281449e-02  -1.1761112e-02  -1.1139265e-02  -1.0396948e-02  -9.5122054e-03  -8.4600528e-03  -7.2128769e-03  -5.7418012e-03  -4.0201988e-03  -2.0334382e-03   0.0000000e+00   2.0334382e-03
  -1.4933077e-02  -1.4926391e-02  -1.4918367e-02  -1.4908739e-02  -1.4897187e-02  -1.4883324e-02  -1.4866690e-02  -1.4846732e-02  -1.4822785e-02  -1.4794052e-02  -1.4759578e-02  -1.4718219e-02  -1.4668600e-02  -1.4609076e-02  -1.4537673e-02  -1.4452030e-02  -1.4349314e-02  -1.4226139e-02  -1.4078451e-02  -1.3901405e-02  -1.3689215e-02  -1.3434979e-02  -1.3130479e-02  -1.2765951e-02  -1.2329828e-02  -1.1808465e-02  -1.1185860e-02  -1.0443406e-02  -9.5597336e-03  -8.5107675e-03  -7.2701756e-03  -5.8105010e-03  -4.1054314e-03  -2.1346051e-03   0.0000000e+00   2.1346051e-03
